agency_cd	site_no	datetime	113455_00010_00001	113455_00010_00001_cd	113456_00010_00002	113456_00010_00002_cd	113457_00010_00003	113457_00010_00003_cd	113458_00060_00003	113458_00060_00003_cd	265533_00010_00011	265533_00010_00011_cd
USGS	14103000	10/6/85							4430	A		
USGS	14103000	10/7/85							4430	A		
USGS	14103000	10/8/85							4420	A		
USGS	14103000	10/9/85							4410	A		
USGS	14103000	10/10/85							4430	A		
USGS	14103000	10/11/85							4470	A		
USGS	14103000	10/12/85							4480	A		
USGS	14103000	10/13/85							4560	A		
USGS	14103000	10/14/85							4840	A		
USGS	14103000	10/15/85							4940	A		
USGS	14103000	10/16/85							4960	A		
USGS	14103000	10/17/85							4990	A		
USGS	14103000	10/18/85							4870	A		
USGS	14103000	10/19/85							4660	A		
USGS	14103000	10/20/85							4710	A		
USGS	14103000	10/21/85							4730	A		
USGS	14103000	10/22/85							4680	A		
USGS	14103000	10/23/85							5030	A		
USGS	14103000	10/24/85							5740	A		
USGS	14103000	10/25/85							5950	A		
USGS	14103000	10/26/85							6020	A		
USGS	14103000	10/27/85							5890	A		
USGS	14103000	10/28/85							5850	A		
USGS	14103000	10/29/85							5830	A		
USGS	14103000	10/30/85							5570	A		
USGS	14103000	10/31/85							5260	A		
USGS	14103000	11/1/85							5260	A		
USGS	14103000	11/2/85							5280	A		
USGS	14103000	11/3/85							5310	A		
USGS	14103000	11/4/85							5310	A		
USGS	14103000	11/5/85							5500	A		
USGS	14103000	11/6/85							5540	A		
USGS	14103000	11/7/85							5730	A		
USGS	14103000	11/8/85							6050	A		
USGS	14103000	11/9/85							5750	A		
USGS	14103000	11/10/85							5620	A		
USGS	14103000	11/11/85							5530	A		
USGS	14103000	11/12/85							5430	A		
USGS	14103000	11/13/85							5630	A		
USGS	14103000	11/14/85							6010	A		
USGS	14103000	11/15/85							6130	A		
USGS	14103000	11/16/85							5960	A		
USGS	14103000	11/17/85							5460	A		
USGS	14103000	11/18/85							5420	A		
USGS	14103000	11/19/85							5870	A		
USGS	14103000	11/20/85							6060	A		
USGS	14103000	11/21/85							6020	A		
USGS	14103000	11/22/85							6130	A		
USGS	14103000	11/23/85							6090	A		
USGS	14103000	11/24/85							6020	A		
USGS	14103000	11/25/85							6100	A		
USGS	14103000	11/26/85							6270	A		
USGS	14103000	11/27/85							6340	A		
USGS	14103000	11/28/85							6260	A		
USGS	14103000	11/29/85							6110	A		
USGS	14103000	11/30/85							5400	A		
USGS	14103000	12/1/85							5050	A		
USGS	14103000	12/2/85							5080	A		
USGS	14103000	12/3/85							5070	A		
USGS	14103000	12/4/85							5180	A		
USGS	14103000	12/5/85							5240	A		
USGS	14103000	12/6/85							5240	A		
USGS	14103000	12/7/85							5280	A		
USGS	14103000	12/8/85							5310	A		
USGS	14103000	12/9/85							5250	A		
USGS	14103000	12/10/85							5200	A		
USGS	14103000	12/11/85							5130	A		
USGS	14103000	12/12/85							5030	A		
USGS	14103000	12/13/85							5060	A		
USGS	14103000	12/14/85							5110	A		
USGS	14103000	12/15/85							5080	A		
USGS	14103000	12/16/85							5090	A		
USGS	14103000	12/17/85							5090	A		
USGS	14103000	12/18/85							5070	A		
USGS	14103000	12/19/85							5070	A		
USGS	14103000	12/20/85							5060	A		
USGS	14103000	12/21/85							5040	A		
USGS	14103000	12/22/85							5010	A		
USGS	14103000	12/23/85							5040	A		
USGS	14103000	12/24/85							5060	A		
USGS	14103000	12/25/85							5050	A		
USGS	14103000	12/26/85							5050	A		
USGS	14103000	12/27/85							5030	A		
USGS	14103000	12/28/85							5030	A		
USGS	14103000	12/29/85							5020	A		
USGS	14103000	12/30/85							5020	A		
USGS	14103000	12/31/85							5030	A		
USGS	14103000	1/1/86							5070	A		
USGS	14103000	1/2/86							5150	A		
USGS	14103000	1/3/86							5200	A		
USGS	14103000	1/4/86							4460	A		
USGS	14103000	1/5/86							4220	A		
USGS	14103000	1/6/86							4310	A		
USGS	14103000	1/7/86							4360	A		
USGS	14103000	1/8/86							4330	A		
USGS	14103000	1/9/86							4390	A		
USGS	14103000	1/10/86							4190	A		
USGS	14103000	1/11/86							4120	A		
USGS	14103000	1/12/86							4090	A		
USGS	14103000	1/13/86							4010	A		
USGS	14103000	1/14/86							3960	A		
USGS	14103000	1/15/86							4480	A		
USGS	14103000	1/16/86							5360	A		
USGS	14103000	1/17/86							8990	A		
USGS	14103000	1/18/86							8530	A		
USGS	14103000	1/19/86							10000	A		
USGS	14103000	1/20/86							8730	A		
USGS	14103000	1/21/86							7180	A		
USGS	14103000	1/22/86							6700	A		
USGS	14103000	1/23/86							7380	A		
USGS	14103000	1/24/86							7350	A		
USGS	14103000	1/25/86							6800	A		
USGS	14103000	1/26/86							6560	A		
USGS	14103000	1/27/86							6420	A		
USGS	14103000	1/28/86							6390	A		
USGS	14103000	1/29/86							6700	A		
USGS	14103000	1/30/86							7160	A		
USGS	14103000	1/31/86							7380	A		
USGS	14103000	2/1/86							7880	A		
USGS	14103000	2/2/86							8060	A		
USGS	14103000	2/3/86							8220	A		
USGS	14103000	2/4/86							8010	A		
USGS	14103000	2/5/86							7970	A		
USGS	14103000	2/6/86							7850	A		
USGS	14103000	2/7/86							8350	A		
USGS	14103000	2/8/86							8200	A		
USGS	14103000	2/9/86							8080	A		
USGS	14103000	2/10/86							7910	A		
USGS	14103000	2/11/86							7350	A		
USGS	14103000	2/12/86							7380	A		
USGS	14103000	2/13/86							7310	A		
USGS	14103000	2/14/86							7280	A		
USGS	14103000	2/15/86							6370	A		
USGS	14103000	2/16/86							6620	A		
USGS	14103000	2/17/86							13200	A		
USGS	14103000	2/18/86							15300	A		
USGS	14103000	2/19/86							12600	A		
USGS	14103000	2/20/86							11400	A		
USGS	14103000	2/21/86							11600	A		
USGS	14103000	2/22/86							21500	A		
USGS	14103000	2/23/86							37100	A		
USGS	14103000	2/24/86							35200	A		
USGS	14103000	2/25/86							25500	A		
USGS	14103000	2/26/86							22000	A		
USGS	14103000	2/27/86							19900	A		
USGS	14103000	2/28/86							18500	A		
USGS	14103000	3/1/86							17600	A		
USGS	14103000	3/2/86							16800	A		
USGS	14103000	3/3/86							15600	A		
USGS	14103000	3/4/86							14700	A		
USGS	14103000	3/5/86							14500	A		
USGS	14103000	3/6/86							14200	A		
USGS	14103000	3/7/86							14300	A		
USGS	14103000	3/8/86							15200	A		
USGS	14103000	3/9/86							16000	A		
USGS	14103000	3/10/86							15600	A		
USGS	14103000	3/11/86							15400	A		
USGS	14103000	3/12/86							14400	A		
USGS	14103000	3/13/86							14000	A		
USGS	14103000	3/14/86							12800	A		
USGS	14103000	3/15/86							11600	A		
USGS	14103000	3/16/86							11400	A		
USGS	14103000	3/17/86							11200	A		
USGS	14103000	3/18/86							10100	A		
USGS	14103000	3/19/86							9910	A		
USGS	14103000	3/20/86							9460	A		
USGS	14103000	3/21/86							9250	A		
USGS	14103000	3/22/86							9060	A		
USGS	14103000	3/23/86							9020	A		
USGS	14103000	3/24/86							9160	A		
USGS	14103000	3/25/86							9440	A		
USGS	14103000	3/26/86							9370	A		
USGS	14103000	3/27/86							9710	A		
USGS	14103000	3/28/86							9810	A		
USGS	14103000	3/29/86							10300	A		
USGS	14103000	3/30/86							10400	A		
USGS	14103000	3/31/86							10400	A		
USGS	14103000	4/1/86							10400	A		
USGS	14103000	4/2/86							10200	A		
USGS	14103000	4/3/86							9720	A		
USGS	14103000	4/4/86							9390	A		
USGS	14103000	4/5/86							9410	A		
USGS	14103000	4/6/86							9460	A		
USGS	14103000	4/7/86							8950	A		
USGS	14103000	4/8/86							8430	A		
USGS	14103000	4/9/86							8470	A		
USGS	14103000	4/10/86							8450	A		
USGS	14103000	4/11/86							7950	A		
USGS	14103000	4/12/86							7740	A		
USGS	14103000	4/13/86							7650	A		
USGS	14103000	4/14/86							7580	A		
USGS	14103000	4/15/86							7560	A		
USGS	14103000	4/16/86							7560	A		
USGS	14103000	4/17/86							7080	A		
USGS	14103000	4/18/86							6760	A		
USGS	14103000	4/19/86							6280	A		
USGS	14103000	4/20/86							6140	A		
USGS	14103000	4/21/86							6140	A		
USGS	14103000	4/22/86							6210	A		
USGS	14103000	4/23/86							5900	A		
USGS	14103000	4/24/86							5810	A		
USGS	14103000	4/25/86							5770	A		
USGS	14103000	4/26/86							5730	A		
USGS	14103000	4/27/86							5740	A		
USGS	14103000	4/28/86							5740	A		
USGS	14103000	4/29/86							5670	A		
USGS	14103000	4/30/86							5620	A		
USGS	14103000	5/1/86							5580	A		
USGS	14103000	5/2/86							5580	A		
USGS	14103000	5/3/86							5630	A		
USGS	14103000	5/4/86							5640	A		
USGS	14103000	5/5/86							5610	A		
USGS	14103000	5/6/86							5290	A		
USGS	14103000	5/7/86							5250	A		
USGS	14103000	5/8/86							5210	A		
USGS	14103000	5/9/86							5440	A		
USGS	14103000	5/10/86							5450	A		
USGS	14103000	5/11/86							5450	A		
USGS	14103000	5/12/86							5420	A		
USGS	14103000	5/13/86							5370	A		
USGS	14103000	5/14/86							5380	A		
USGS	14103000	5/15/86							5120	A		
USGS	14103000	5/16/86							5060	A		
USGS	14103000	5/17/86							5050	A		
USGS	14103000	5/18/86							5060	A		
USGS	14103000	5/19/86							5120	A		
USGS	14103000	5/20/86							5140	A		
USGS	14103000	5/21/86							5140	A		
USGS	14103000	5/22/86							5120	A		
USGS	14103000	5/23/86							5070	A		
USGS	14103000	5/24/86							5030	A		
USGS	14103000	5/25/86							4990	A		
USGS	14103000	5/26/86							5050	A		
USGS	14103000	5/27/86							5150	A		
USGS	14103000	5/28/86							5180	A		
USGS	14103000	5/29/86							5230	A		
USGS	14103000	5/30/86							5400	A		
USGS	14103000	5/31/86							5510	A		
USGS	14103000	6/1/86							5770	A		
USGS	14103000	6/2/86							5730	A		
USGS	14103000	6/3/86							5690	A		
USGS	14103000	6/4/86							5680	A		
USGS	14103000	6/5/86							5670	A		
USGS	14103000	6/6/86							5630	A		
USGS	14103000	6/7/86							5550	A		
USGS	14103000	6/8/86							5400	A		
USGS	14103000	6/9/86							5300	A		
USGS	14103000	6/10/86							5270	A		
USGS	14103000	6/11/86							5120	A		
USGS	14103000	6/12/86							4690	A		
USGS	14103000	6/13/86							4670	A		
USGS	14103000	6/14/86							4590	A		
USGS	14103000	6/15/86							4270	A		
USGS	14103000	6/16/86							4250	A		
USGS	14103000	6/17/86							4320	A		
USGS	14103000	6/18/86							4680	A		
USGS	14103000	6/19/86							5140	A		
USGS	14103000	6/20/86							5270	A		
USGS	14103000	6/21/86							4810	A		
USGS	14103000	6/22/86							4570	A		
USGS	14103000	6/23/86							4610	A		
USGS	14103000	6/24/86							4660	A		
USGS	14103000	6/25/86							4670	A		
USGS	14103000	6/26/86							4660	A		
USGS	14103000	6/27/86							4670	A		
USGS	14103000	6/28/86							4750	A		
USGS	14103000	6/29/86							4990	A		
USGS	14103000	6/30/86							4980	A		
USGS	14103000	7/1/86							4810	A		
USGS	14103000	7/2/86							4490	A		
USGS	14103000	7/3/86							4480	A		
USGS	14103000	7/4/86							4550	A		
USGS	14103000	7/5/86							4570	A		
USGS	14103000	7/6/86							4540	A		
USGS	14103000	7/7/86							4490	A		
USGS	14103000	7/8/86							4470	A		
USGS	14103000	7/9/86							4450	A		
USGS	14103000	7/10/86							4460	A		
USGS	14103000	7/11/86							4490	A		
USGS	14103000	7/12/86							4480	A		
USGS	14103000	7/13/86							4480	A		
USGS	14103000	7/14/86							4460	A		
USGS	14103000	7/15/86							4420	A		
USGS	14103000	7/16/86							4340	A		
USGS	14103000	7/17/86							4370	A		
USGS	14103000	7/18/86							4360	A		
USGS	14103000	7/19/86							4400	A		
USGS	14103000	7/20/86							4570	A		
USGS	14103000	7/21/86							4560	A		
USGS	14103000	7/22/86							4450	A		
USGS	14103000	7/23/86							4330	A		
USGS	14103000	7/24/86							4240	A		
USGS	14103000	7/25/86							4160	A		
USGS	14103000	7/26/86							4080	A		
USGS	14103000	7/27/86							4110	A		
USGS	14103000	7/28/86							4500	A		
USGS	14103000	7/29/86							4480	A		
USGS	14103000	7/30/86							4430	A		
USGS	14103000	7/31/86							4320	A		
USGS	14103000	8/1/86							4310	A		
USGS	14103000	8/2/86							4300	A		
USGS	14103000	8/3/86							4300	A		
USGS	14103000	8/4/86							4390	A		
USGS	14103000	8/5/86							4470	A		
USGS	14103000	8/6/86							4470	A		
USGS	14103000	8/7/86							4440	A		
USGS	14103000	8/8/86							4220	A		
USGS	14103000	8/9/86							4050	A		
USGS	14103000	8/10/86							4020	A		
USGS	14103000	8/11/86							4010	A		
USGS	14103000	8/12/86							4090	A		
USGS	14103000	8/13/86							4300	A		
USGS	14103000	8/14/86							4290	A		
USGS	14103000	8/15/86							4390	A		
USGS	14103000	8/16/86							4740	A		
USGS	14103000	8/17/86							4830	A		
USGS	14103000	8/18/86							4840	A		
USGS	14103000	8/19/86							4710	A		
USGS	14103000	8/20/86							4390	A		
USGS	14103000	8/21/86							4200	A		
USGS	14103000	8/22/86							4230	A		
USGS	14103000	8/23/86							4290	A		
USGS	14103000	8/24/86							4280	A		
USGS	14103000	8/25/86							4300	A		
USGS	14103000	8/26/86							4320	A		
USGS	14103000	8/27/86							4300	A		
USGS	14103000	8/28/86							4310	A		
USGS	14103000	8/29/86							4310	A		
USGS	14103000	8/30/86							4470	A		
USGS	14103000	8/31/86							4760	A		
USGS	14103000	9/1/86							4790	A		
USGS	14103000	9/2/86							4810	A		
USGS	14103000	9/3/86							4820	A		
USGS	14103000	9/4/86							4680	A		
USGS	14103000	9/5/86							4370	A		
USGS	14103000	9/6/86							4350	A		
USGS	14103000	9/7/86							4390	A		
USGS	14103000	9/8/86							4410	A		
USGS	14103000	9/9/86							4520	A		
USGS	14103000	9/10/86							4460	A		
USGS	14103000	9/11/86							4300	A		
USGS	14103000	9/12/86							4300	A		
USGS	14103000	9/13/86							4290	A		
USGS	14103000	9/14/86							4350	A		
USGS	14103000	9/15/86							4840	A		
USGS	14103000	9/16/86							5050	A		
USGS	14103000	9/17/86							5070	A		
USGS	14103000	9/18/86							4980	A		
USGS	14103000	9/19/86							4980	A		
USGS	14103000	9/20/86							5000	A		
USGS	14103000	9/21/86							5080	A		
USGS	14103000	9/22/86							5080	A		
USGS	14103000	9/23/86							5180	A		
USGS	14103000	9/24/86							5400	A		
USGS	14103000	9/25/86							5450	A		
USGS	14103000	9/26/86							5260	A		
USGS	14103000	9/27/86							4890	A		
USGS	14103000	9/28/86							4790	A		
USGS	14103000	9/29/86							4800	A		
USGS	14103000	9/30/86							4770	A		
USGS	14103000	10/1/86							4850	A		
USGS	14103000	10/2/86							4980	A		
USGS	14103000	10/3/86							4980	A		
USGS	14103000	10/4/86							4990	A		
USGS	14103000	10/5/86							4980	A		
USGS	14103000	10/6/86							4970	A		
USGS	14103000	10/7/86							4970	A		
USGS	14103000	10/8/86							4970	A		
USGS	14103000	10/9/86							4970	A		
USGS	14103000	10/10/86							4960	A		
USGS	14103000	10/11/86							4970	A		
USGS	14103000	10/12/86							4900	A		
USGS	14103000	10/13/86							4740	A		
USGS	14103000	10/14/86							4740	A		
USGS	14103000	10/15/86							4740	A		
USGS	14103000	10/16/86							4740	A		
USGS	14103000	10/17/86							4820	A		
USGS	14103000	10/18/86							4970	A		
USGS	14103000	10/19/86							4990	A		
USGS	14103000	10/20/86							4860	A		
USGS	14103000	10/21/86							4900	A		
USGS	14103000	10/22/86							5130	A		
USGS	14103000	10/23/86							5410	A		
USGS	14103000	10/24/86							5300	A		
USGS	14103000	10/25/86							5110	A		
USGS	14103000	10/26/86							5130	A		
USGS	14103000	10/27/86							5150	A		
USGS	14103000	10/28/86							5160	A		
USGS	14103000	10/29/86							5200	A		
USGS	14103000	10/30/86							5300	A		
USGS	14103000	10/31/86							5410	A		
USGS	14103000	11/1/86							5410	A		
USGS	14103000	11/2/86							5350	A		
USGS	14103000	11/3/86							5320	A		
USGS	14103000	11/4/86							5310	A		
USGS	14103000	11/5/86							5300	A		
USGS	14103000	11/6/86							5370	A		
USGS	14103000	11/7/86							5540	A		
USGS	14103000	11/8/86							5630	A		
USGS	14103000	11/9/86							5620	A		
USGS	14103000	11/10/86							5610	A		
USGS	14103000	11/11/86							5480	A		
USGS	14103000	11/12/86							5280	A		
USGS	14103000	11/13/86							5100	A		
USGS	14103000	11/14/86							5130	A		
USGS	14103000	11/15/86							5130	A		
USGS	14103000	11/16/86							5130	A		
USGS	14103000	11/17/86							5180	A		
USGS	14103000	11/18/86							5490	A		
USGS	14103000	11/19/86							5590	A		
USGS	14103000	11/20/86							5720	A		
USGS	14103000	11/21/86							5850	A		
USGS	14103000	11/22/86							5750	A		
USGS	14103000	11/23/86							5720	A		
USGS	14103000	11/24/86							5820	A		
USGS	14103000	11/25/86							5860	A		
USGS	14103000	11/26/86							5760	A		
USGS	14103000	11/27/86							5700	A		
USGS	14103000	11/28/86							5800	A		
USGS	14103000	11/29/86							5820	A		
USGS	14103000	11/30/86							5700	A		
USGS	14103000	12/1/86							5600	A		
USGS	14103000	12/2/86							5600	A		
USGS	14103000	12/3/86							5580	A		
USGS	14103000	12/4/86							5590	A		
USGS	14103000	12/5/86							5700	A		
USGS	14103000	12/6/86							5660	A		
USGS	14103000	12/7/86							5630	A		
USGS	14103000	12/8/86							5590	A		
USGS	14103000	12/9/86							5570	A		
USGS	14103000	12/10/86							5540	A		
USGS	14103000	12/11/86							5520	A		
USGS	14103000	12/12/86							5570	A		
USGS	14103000	12/13/86							5530	A		
USGS	14103000	12/14/86							5530	A		
USGS	14103000	12/15/86							5530	A		
USGS	14103000	12/16/86							5990	A		
USGS	14103000	12/17/86							6520	A		
USGS	14103000	12/18/86							6730	A		
USGS	14103000	12/19/86							6370	A		
USGS	14103000	12/20/86							5840	A		
USGS	14103000	12/21/86							5780	A		
USGS	14103000	12/22/86							5770	A		
USGS	14103000	12/23/86							6100	A		
USGS	14103000	12/24/86							6170	A		
USGS	14103000	12/25/86							6140	A		
USGS	14103000	12/26/86							6140	A		
USGS	14103000	12/27/86							6130	A		
USGS	14103000	12/28/86							6130	A		
USGS	14103000	12/29/86							5780	A		
USGS	14103000	12/30/86							5700	A		
USGS	14103000	12/31/86							5500	A		
USGS	14103000	1/1/87							5500	A		
USGS	14103000	1/2/87							5550	A		
USGS	14103000	1/3/87							5830	A		
USGS	14103000	1/4/87							5820	A		
USGS	14103000	1/5/87							5810	A		
USGS	14103000	1/6/87							5490	A		
USGS	14103000	1/7/87							5180	A		
USGS	14103000	1/8/87							5090	A		
USGS	14103000	1/9/87							5060	A		
USGS	14103000	1/10/87							5030	A		
USGS	14103000	1/11/87							4720	A		
USGS	14103000	1/12/87							4650	A		
USGS	14103000	1/13/87							4530	A		
USGS	14103000	1/14/87							4480	A		
USGS	14103000	1/15/87							4250	A		
USGS	14103000	1/16/87							4570	A		
USGS	14103000	1/17/87							4790	A		
USGS	14103000	1/18/87							4950	A		
USGS	14103000	1/19/87							5020	A		
USGS	14103000	1/20/87							4970	A		
USGS	14103000	1/21/87							4940	A		
USGS	14103000	1/22/87							4870	A		
USGS	14103000	1/23/87							4810	A		
USGS	14103000	1/24/87							4710	A		
USGS	14103000	1/25/87							4730	A		
USGS	14103000	1/26/87							5170	A		
USGS	14103000	1/27/87							5310	A		
USGS	14103000	1/28/87							4960	A		
USGS	14103000	1/29/87							4880	A		
USGS	14103000	1/30/87							4740	A		
USGS	14103000	1/31/87							4720	A		
USGS	14103000	2/1/87							5520	A		
USGS	14103000	2/2/87							6120	A		
USGS	14103000	2/3/87							6570	A		
USGS	14103000	2/4/87							6670	A		
USGS	14103000	2/5/87							6500	A		
USGS	14103000	2/6/87							6330	A		
USGS	14103000	2/7/87							6230	A		
USGS	14103000	2/8/87							6150	A		
USGS	14103000	2/9/87							6120	A		
USGS	14103000	2/10/87							6430	A		
USGS	14103000	2/11/87							6410	A		
USGS	14103000	2/12/87							6340	A		
USGS	14103000	2/13/87							6650	A		
USGS	14103000	2/14/87							6850	A		
USGS	14103000	2/15/87							6420	A		
USGS	14103000	2/16/87							6690	A		
USGS	14103000	2/17/87							6660	A		
USGS	14103000	2/18/87							7020	A		
USGS	14103000	2/19/87							7250	A		
USGS	14103000	2/20/87							7190	A		
USGS	14103000	2/21/87							7140	A		
USGS	14103000	2/22/87							7040	A		
USGS	14103000	2/23/87							7040	A		
USGS	14103000	2/24/87							6730	A		
USGS	14103000	2/25/87							6210	A		
USGS	14103000	2/26/87							5860	A		
USGS	14103000	2/27/87							5850	A		
USGS	14103000	2/28/87							5840	A		
USGS	14103000	3/1/87							5830	A		
USGS	14103000	3/2/87							5850	A		
USGS	14103000	3/3/87							5730	A		
USGS	14103000	3/4/87							5880	A		
USGS	14103000	3/5/87							6010	A		
USGS	14103000	3/6/87							6180	A		
USGS	14103000	3/7/87							6200	A		
USGS	14103000	3/8/87							6130	A		
USGS	14103000	3/9/87							6110	A		
USGS	14103000	3/10/87							6080	A		
USGS	14103000	3/11/87							6050	A		
USGS	14103000	3/12/87							6120	A		
USGS	14103000	3/13/87							6850	A		
USGS	14103000	3/14/87							7090	A		
USGS	14103000	3/15/87							7090	A		
USGS	14103000	3/16/87							7070	A		
USGS	14103000	3/17/87							7280	A		
USGS	14103000	3/18/87							7290	A		
USGS	14103000	3/19/87							7490	A		
USGS	14103000	3/20/87							7340	A		
USGS	14103000	3/21/87							7770	A		
USGS	14103000	3/22/87							7750	A		
USGS	14103000	3/23/87							7680	A		
USGS	14103000	3/24/87							7520	A		
USGS	14103000	3/25/87							7670	A		
USGS	14103000	3/26/87							7520	A		
USGS	14103000	3/27/87							7340	A		
USGS	14103000	3/28/87							6780	A		
USGS	14103000	3/29/87							6670	A		
USGS	14103000	3/30/87							6640	A		
USGS	14103000	3/31/87							6620	A		
USGS	14103000	4/1/87							6600	A		
USGS	14103000	4/2/87							6630	A		
USGS	14103000	4/3/87							6680	A		
USGS	14103000	4/4/87							6240	A		
USGS	14103000	4/5/87							6160	A		
USGS	14103000	4/6/87							6140	A		
USGS	14103000	4/7/87							5930	A		
USGS	14103000	4/8/87							5900	A		
USGS	14103000	4/9/87							6000	A		
USGS	14103000	4/10/87							5820	A		
USGS	14103000	4/11/87							5820	A		
USGS	14103000	4/12/87							5490	A		
USGS	14103000	4/13/87							5420	A		
USGS	14103000	4/14/87							5600	A		
USGS	14103000	4/15/87							5720	A		
USGS	14103000	4/16/87							6110	A		
USGS	14103000	4/17/87							6210	A		
USGS	14103000	4/18/87							6260	A		
USGS	14103000	4/19/87							6200	A		
USGS	14103000	4/20/87							6130	A		
USGS	14103000	4/21/87							6050	A		
USGS	14103000	4/22/87							6030	A		
USGS	14103000	4/23/87							6050	A		
USGS	14103000	4/24/87							6070	A		
USGS	14103000	4/25/87							6070	A		
USGS	14103000	4/26/87							6040	A		
USGS	14103000	4/27/87							6030	A		
USGS	14103000	4/28/87							5550	A		
USGS	14103000	4/29/87							5510	A		
USGS	14103000	4/30/87							5580	A		
USGS	14103000	5/1/87							5580	A		
USGS	14103000	5/2/87							5480	A		
USGS	14103000	5/3/87							5390	A		
USGS	14103000	5/4/87							5320	A		
USGS	14103000	5/5/87							5260	A		
USGS	14103000	5/6/87							5240	A		
USGS	14103000	5/7/87							5260	A		
USGS	14103000	5/8/87							5370	A		
USGS	14103000	5/9/87							5420	A		
USGS	14103000	5/10/87							5400	A		
USGS	14103000	5/11/87							5390	A		
USGS	14103000	5/12/87							5420	A		
USGS	14103000	5/13/87							5520	A		
USGS	14103000	5/14/87							5460	A		
USGS	14103000	5/15/87							5370	A		
USGS	14103000	5/16/87							5300	A		
USGS	14103000	5/17/87							5240	A		
USGS	14103000	5/18/87							5180	A		
USGS	14103000	5/19/87							5130	A		
USGS	14103000	5/20/87							5040	A		
USGS	14103000	5/21/87							4890	A		
USGS	14103000	5/22/87							4790	A		
USGS	14103000	5/23/87							4710	A		
USGS	14103000	5/24/87							4730	A		
USGS	14103000	5/25/87							4760	A		
USGS	14103000	5/26/87							4720	A		
USGS	14103000	5/27/87							4650	A		
USGS	14103000	5/28/87							4580	A		
USGS	14103000	5/29/87							4570	A		
USGS	14103000	5/30/87							4560	A		
USGS	14103000	5/31/87							4610	A		
USGS	14103000	6/1/87							4620	A		
USGS	14103000	6/2/87							4640	A		
USGS	14103000	6/3/87							4690	A		
USGS	14103000	6/4/87							4730	A		
USGS	14103000	6/5/87							4810	A		
USGS	14103000	6/6/87							4790	A		
USGS	14103000	6/7/87							4770	A		
USGS	14103000	6/8/87							4760	A		
USGS	14103000	6/9/87							4720	A		
USGS	14103000	6/10/87							4590	A		
USGS	14103000	6/11/87							4510	A		
USGS	14103000	6/12/87							4500	A		
USGS	14103000	6/13/87							4500	A		
USGS	14103000	6/14/87							4510	A		
USGS	14103000	6/15/87							4550	A		
USGS	14103000	6/16/87							4470	A		
USGS	14103000	6/17/87							4360	A		
USGS	14103000	6/18/87							4480	A		
USGS	14103000	6/19/87							4680	A		
USGS	14103000	6/20/87							4640	A		
USGS	14103000	6/21/87							4600	A		
USGS	14103000	6/22/87							4600	A		
USGS	14103000	6/23/87							4550	A		
USGS	14103000	6/24/87							4390	A		
USGS	14103000	6/25/87							4230	A		
USGS	14103000	6/26/87							4210	A		
USGS	14103000	6/27/87							4280	A		
USGS	14103000	6/28/87							4420	A		
USGS	14103000	6/29/87							4420	A		
USGS	14103000	6/30/87							4430	A		
USGS	14103000	7/1/87							4430	A		
USGS	14103000	7/2/87							4360	A		
USGS	14103000	7/3/87							4220	A		
USGS	14103000	7/4/87							4210	A		
USGS	14103000	7/5/87							4200	A		
USGS	14103000	7/6/87							4210	A		
USGS	14103000	7/7/87							4290	A		
USGS	14103000	7/8/87							4580	A		
USGS	14103000	7/9/87							4770	A		
USGS	14103000	7/10/87							4690	A		
USGS	14103000	7/11/87							4510	A		
USGS	14103000	7/12/87							4500	A		
USGS	14103000	7/13/87							4500	A		
USGS	14103000	7/14/87							4520	A		
USGS	14103000	7/15/87							4600	A		
USGS	14103000	7/16/87							4500	A		
USGS	14103000	7/17/87							4200	A		
USGS	14103000	7/18/87							4360	A		
USGS	14103000	7/19/87							4530	A		
USGS	14103000	7/20/87							4440	A		
USGS	14103000	7/21/87							4480	A		
USGS	14103000	7/22/87							4650	A		
USGS	14103000	7/23/87							4850	A		
USGS	14103000	7/24/87							5270	A		
USGS	14103000	7/25/87							5700	A		
USGS	14103000	7/26/87							5860	A		
USGS	14103000	7/27/87							5960	A		
USGS	14103000	7/28/87							5310	A		
USGS	14103000	7/29/87							4620	A		
USGS	14103000	7/30/87							4310	A		
USGS	14103000	7/31/87							4380	A		
USGS	14103000	8/1/87							4350	A		
USGS	14103000	8/2/87							4260	A		
USGS	14103000	8/3/87							4250	A		
USGS	14103000	8/4/87							4310	A		
USGS	14103000	8/5/87							4400	A		
USGS	14103000	8/6/87							4340	A		
USGS	14103000	8/7/87							4290	A		
USGS	14103000	8/8/87							4350	A		
USGS	14103000	8/9/87							4340	A		
USGS	14103000	8/10/87							4340	A		
USGS	14103000	8/11/87							4350	A		
USGS	14103000	8/12/87							4360	A		
USGS	14103000	8/13/87							4360	A		
USGS	14103000	8/14/87							4410	A		
USGS	14103000	8/15/87							4470	A		
USGS	14103000	8/16/87							4460	A		
USGS	14103000	8/17/87							4510	A		
USGS	14103000	8/18/87							4490	A		
USGS	14103000	8/19/87							4490	A		
USGS	14103000	8/20/87							4510	A		
USGS	14103000	8/21/87							4480	A		
USGS	14103000	8/22/87							4370	A		
USGS	14103000	8/23/87							4290	A		
USGS	14103000	8/24/87							4300	A		
USGS	14103000	8/25/87							4300	A		
USGS	14103000	8/26/87							4310	A		
USGS	14103000	8/27/87							4310	A		
USGS	14103000	8/28/87							4300	A		
USGS	14103000	8/29/87							4320	A		
USGS	14103000	8/30/87							4320	A		
